areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
S92000003,Scotland,nation,2021/8/28,16_17,110139,9349,36,51531,1324,9349,36,1,0,46.8,8.5,0,8.5
S92000003,Scotland,nation,2021/8/28,18_29,833947,408812,10927,622053,661,408812,10927,17,0,74.6,49,0,49
S92000003,Scotland,nation,2021/8/28,30_39,729735,516588,2629,601212,381,516588,2629,25,0,82.4,70.8,0,70.8
S92000003,Scotland,nation,2021/8/28,40_49,674290,572625,699,614326,149,572625,699,29,1,91.1,84.9,0,84.9
S92000003,Scotland,nation,2021/8/28,50_54,393113,366006,120,378852,30,366006,120,23,0,96.4,93.1,0,93.1
S92000003,Scotland,nation,2021/8/28,55_59,399344,386173,80,395847,18,386173,80,33,0,99.1,96.7,0,96.7
S92000003,Scotland,nation,2021/8/28,60_64,352569,353421,46,359775,21,353421,46,20,1,100,100,0,100
S92000003,Scotland,nation,2021/8/28,65_69,300433,300576,26,304776,7,300576,26,14,0,100,100,0,100
S92000003,Scotland,nation,2021/8/28,70_74,285830,284125,17,287657,5,284125,17,10,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/28,75_79,198210,204002,6,206999,1,204002,6,11,0,100,100,0,100
S92000003,Scotland,nation,2021/8/28,80+,271607,272898,2,281167,2,272898,2,24,0,100,100,0,100
S92000003,Scotland,nation,2021/8/27,12_15,234135,60,0,6838,272,60,0,1,0,2.9,0,0,0
S92000003,Scotland,nation,2021/8/27,16_17,110139,9313,40,50207,1160,9313,40,1,0,45.6,8.5,0,8.5
S92000003,Scotland,nation,2021/8/27,18_29,833947,397885,8344,621392,546,397885,8344,17,1,74.5,47.7,0,47.7
S92000003,Scotland,nation,2021/8/27,30_39,729735,513959,1798,600831,348,513959,1798,25,0,82.3,70.4,0,70.4
S92000003,Scotland,nation,2021/8/27,40_49,674290,571926,606,614177,122,571926,606,28,0,91.1,84.8,0,84.8
S92000003,Scotland,nation,2021/8/27,50_54,393113,365886,122,378822,26,365886,122,23,0,96.4,93.1,0,93.1
S92000003,Scotland,nation,2021/8/27,55_59,399344,386093,78,395829,16,386093,78,33,0,99.1,96.7,0,96.7
S92000003,Scotland,nation,2021/8/27,60_64,352569,353375,39,359754,12,353375,39,19,0,100,100,0,100
S92000003,Scotland,nation,2021/8/27,65_69,300433,300550,30,304769,4,300550,30,14,0,100,100,0,100
S92000003,Scotland,nation,2021/8/27,70_74,285830,284108,14,287652,4,284108,14,10,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/27,75_79,198210,203996,7,206998,4,203996,7,11,0,100,100,0,100
S92000003,Scotland,nation,2021/8/27,80+,271607,272896,21,281165,4,272896,21,24,0,100,100,0,100
S92000003,Scotland,nation,2021/8/26,12_15,234135,60,0,6566,275,60,0,1,0,2.8,0,0,0
S92000003,Scotland,nation,2021/8/26,16_17,110139,9273,27,49047,1035,9273,27,1,0,44.5,8.4,0,8.4
S92000003,Scotland,nation,2021/8/26,18_29,833947,389541,8531,620846,584,389541,8531,16,0,74.4,46.7,0,46.7
S92000003,Scotland,nation,2021/8/26,30_39,729735,512161,1953,600483,371,512161,1953,25,0,82.3,70.2,0,70.2
S92000003,Scotland,nation,2021/8/26,40_49,674290,571320,634,614055,134,571320,634,28,0,91.1,84.7,0,84.7
S92000003,Scotland,nation,2021/8/26,50_54,393113,365764,122,378796,30,365764,122,23,0,96.4,93,0,93
S92000003,Scotland,nation,2021/8/26,55_59,399344,386015,107,395813,26,386015,107,33,1,99.1,96.7,0,96.7
S92000003,Scotland,nation,2021/8/26,60_64,352569,353336,57,359742,9,353336,57,19,0,100,100,0,100
S92000003,Scotland,nation,2021/8/26,65_69,300433,300520,24,304765,6,300520,24,14,0,100,100,0,100
S92000003,Scotland,nation,2021/8/26,70_74,285830,284094,16,287648,6,284094,16,10,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/26,75_79,198210,203989,12,206994,1,203989,12,11,0,100,100,0,100
S92000003,Scotland,nation,2021/8/26,80+,271607,272875,15,281161,2,272875,15,24,1,100,100,0,100
S92000003,Scotland,nation,2021/8/25,12_15,234135,60,4,6291,344,60,4,1,0,2.7,0,0,0
S92000003,Scotland,nation,2021/8/25,16_17,110139,9246,42,48012,1544,9246,42,1,0,43.6,8.4,0,8.4
S92000003,Scotland,nation,2021/8/25,18_29,833947,381010,11051,620262,765,381010,11051,16,0,74.4,45.7,0,45.7
S92000003,Scotland,nation,2021/8/25,30_39,729735,510208,2460,600112,406,510208,2460,25,0,82.2,69.9,0,69.9
S92000003,Scotland,nation,2021/8/25,40_49,674290,570686,780,613921,189,570686,780,28,0,91,84.6,0,84.6
S92000003,Scotland,nation,2021/8/25,50_54,393113,365642,134,378766,34,365642,134,23,0,96.4,93,0,93
S92000003,Scotland,nation,2021/8/25,55_59,399344,385908,84,395787,26,385908,84,32,0,99.1,96.6,0,96.6
S92000003,Scotland,nation,2021/8/25,60_64,352569,353279,49,359733,10,353279,49,19,0,100,100,0,100
S92000003,Scotland,nation,2021/8/25,65_69,300433,300496,30,304759,11,300496,30,14,0,100,100,0,100
S92000003,Scotland,nation,2021/8/25,70_74,285830,284078,14,287642,4,284078,14,10,1,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/25,75_79,198210,203977,5,206993,3,203977,5,11,0,100,100,0,100
S92000003,Scotland,nation,2021/8/25,80+,271607,272860,11,281159,2,272860,11,23,1,100,100,0,100
S92000003,Scotland,nation,2021/8/24,12_15,234135,56,1,5947,345,56,1,1,0,2.5,0,0,0
S92000003,Scotland,nation,2021/8/24,16_17,110139,9204,36,46468,1392,9204,36,1,0,42.2,8.4,0,8.4
S92000003,Scotland,nation,2021/8/24,18_29,833947,369959,12991,619497,824,369959,12991,16,0,74.3,44.4,0,44.4
S92000003,Scotland,nation,2021/8/24,30_39,729735,507748,2512,599706,393,507748,2512,25,2,82.2,69.6,0,69.6
S92000003,Scotland,nation,2021/8/24,40_49,674290,569906,798,613732,170,569906,798,28,3,91,84.5,0,84.5
S92000003,Scotland,nation,2021/8/24,50_54,393113,365508,149,378732,37,365508,149,23,2,96.3,93,0,93
S92000003,Scotland,nation,2021/8/24,55_59,399344,385824,96,395761,21,385824,96,32,5,99.1,96.6,0,96.6
S92000003,Scotland,nation,2021/8/24,60_64,352569,353230,59,359723,14,353230,59,19,1,100,100,0,100
S92000003,Scotland,nation,2021/8/24,65_69,300433,300466,30,304748,10,300466,30,14,3,100,100,0,100
S92000003,Scotland,nation,2021/8/24,70_74,285830,284064,19,287638,5,284064,19,9,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/24,75_79,198210,203972,16,206990,0,203972,16,11,1,100,100,0,100
S92000003,Scotland,nation,2021/8/24,80+,271607,272849,17,281157,2,272849,17,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/23,12_15,234135,55,0,5602,380,55,0,1,0,2.4,0,0,0
S92000003,Scotland,nation,2021/8/23,16_17,110139,9168,14,45076,1092,9168,14,1,0,40.9,8.3,0,8.3
S92000003,Scotland,nation,2021/8/23,18_29,833947,356968,11796,618673,736,356968,11796,16,0,74.2,42.8,0,42.8
S92000003,Scotland,nation,2021/8/23,30_39,729735,505236,2391,599313,338,505236,2391,23,2,82.1,69.2,0,69.2
S92000003,Scotland,nation,2021/8/23,40_49,674290,569108,796,613562,136,569108,796,25,3,91,84.4,0,84.4
S92000003,Scotland,nation,2021/8/23,50_54,393113,365359,142,378695,34,365359,142,21,3,96.3,92.9,0,92.9
S92000003,Scotland,nation,2021/8/23,55_59,399344,385728,86,395740,19,385728,86,27,4,99.1,96.6,0,96.6
S92000003,Scotland,nation,2021/8/23,60_64,352569,353171,57,359709,10,353171,57,18,3,100,100,0,100
S92000003,Scotland,nation,2021/8/23,65_69,300433,300436,27,304738,6,300436,27,11,2,100,100,0,100
S92000003,Scotland,nation,2021/8/23,70_74,285830,284045,14,287633,4,284045,14,9,2,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/23,75_79,198210,203956,1,206990,3,203956,1,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/23,80+,271607,272832,7,281155,3,272832,7,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/22,12_15,234135,55,2,5222,732,55,2,1,0,2.2,0,0,0
S92000003,Scotland,nation,2021/8/22,16_17,110139,9154,89,43984,1414,9154,89,1,0,39.9,8.3,0,8.3
S92000003,Scotland,nation,2021/8/22,18_29,833947,345172,11354,617937,549,345172,11354,16,0,74.1,41.4,0,41.4
S92000003,Scotland,nation,2021/8/22,30_39,729735,502845,2012,598975,285,502845,2012,21,0,82.1,68.9,0,68.9
S92000003,Scotland,nation,2021/8/22,40_49,674290,568312,635,613426,97,568312,635,22,0,91,84.3,0,84.3
S92000003,Scotland,nation,2021/8/22,50_54,393113,365217,117,378661,26,365217,117,18,0,96.3,92.9,0,92.9
S92000003,Scotland,nation,2021/8/22,55_59,399344,385642,63,395721,19,385642,63,23,0,99.1,96.6,0,96.6
S92000003,Scotland,nation,2021/8/22,60_64,352569,353114,30,359699,3,353114,30,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/22,65_69,300433,300409,19,304732,3,300409,19,9,0,100,100,0,100
S92000003,Scotland,nation,2021/8/22,70_74,285830,284031,4,287629,3,284031,4,7,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/22,75_79,198210,203955,4,206987,1,203955,4,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/22,80+,271607,272825,7,281152,0,272825,7,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/21,12_15,234135,53,0,4490,572,53,0,1,0,1.9,0,0,0
S92000003,Scotland,nation,2021/8/21,16_17,110139,9065,50,42570,1934,9065,50,1,0,38.7,8.2,0,8.2
S92000003,Scotland,nation,2021/8/21,18_29,833947,333818,11279,617388,672,333818,11279,16,2,74,40,0,40
S92000003,Scotland,nation,2021/8/21,30_39,729735,500833,3061,598690,322,500833,3061,21,0,82,68.6,0,68.6
S92000003,Scotland,nation,2021/8/21,40_49,674290,567677,859,613329,133,567677,859,22,0,91,84.2,0,84.2
S92000003,Scotland,nation,2021/8/21,50_54,393113,365100,136,378635,38,365100,136,18,0,96.3,92.9,0,92.9
S92000003,Scotland,nation,2021/8/21,55_59,399344,385579,129,395702,22,385579,129,23,0,99.1,96.6,0,96.6
S92000003,Scotland,nation,2021/8/21,60_64,352569,353084,55,359696,10,353084,55,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/21,65_69,300433,300390,31,304729,8,300390,31,9,0,100,100,0,100
S92000003,Scotland,nation,2021/8/21,70_74,285830,284027,14,287626,1,284027,14,7,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/21,75_79,198210,203951,11,206986,2,203951,11,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/21,80+,271607,272818,10,281152,2,272818,10,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/20,12_15,234135,53,0,3918,430,53,0,1,0,1.7,0,0,0
S92000003,Scotland,nation,2021/8/20,16_17,110139,9015,42,40636,2211,9015,42,1,0,36.9,8.2,0,8.2
S92000003,Scotland,nation,2021/8/20,18_29,833947,322539,10725,616716,688,322539,10725,14,0,74,38.7,0,38.7
S92000003,Scotland,nation,2021/8/20,30_39,729735,497772,2618,598368,371,497772,2618,21,0,82,68.2,0,68.2
S92000003,Scotland,nation,2021/8/20,40_49,674290,566818,901,613196,172,566818,901,22,0,90.9,84.1,0,84.1
S92000003,Scotland,nation,2021/8/20,50_54,393113,364964,164,378597,34,364964,164,18,1,96.3,92.8,0,92.8
S92000003,Scotland,nation,2021/8/20,55_59,399344,385450,94,395680,19,385450,94,23,1,99.1,96.5,0,96.5
S92000003,Scotland,nation,2021/8/20,60_64,352569,353029,52,359686,16,353029,52,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/20,65_69,300433,300359,28,304721,11,300359,28,9,0,100,100,0,100
S92000003,Scotland,nation,2021/8/20,70_74,285830,284013,20,287625,9,284013,20,7,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/20,75_79,198210,203940,11,206984,4,203940,11,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/20,80+,271607,272808,15,281150,1,272808,15,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/19,12_15,234135,53,0,3488,189,53,0,1,0,1.5,0,0,0
S92000003,Scotland,nation,2021/8/19,16_17,110139,8973,39,38425,1090,8973,39,1,0,34.9,8.1,0,8.1
S92000003,Scotland,nation,2021/8/19,18_29,833947,311814,10043,616028,699,311814,10043,14,0,73.9,37.4,0,37.4
S92000003,Scotland,nation,2021/8/19,30_39,729735,495154,2835,597997,372,495154,2835,21,3,81.9,67.9,0,67.9
S92000003,Scotland,nation,2021/8/19,40_49,674290,565917,827,613024,141,565917,827,22,3,90.9,83.9,0,83.9
S92000003,Scotland,nation,2021/8/19,50_54,393113,364800,143,378563,43,364800,143,17,3,96.3,92.8,0,92.8
S92000003,Scotland,nation,2021/8/19,55_59,399344,385356,101,395661,27,385356,101,22,2,99.1,96.5,0,96.5
S92000003,Scotland,nation,2021/8/19,60_64,352569,352977,82,359670,11,352977,82,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/19,65_69,300433,300331,28,304710,7,300331,28,9,1,100,100,0,100
S92000003,Scotland,nation,2021/8/19,70_74,285830,283993,18,287616,5,283993,18,7,2,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/19,75_79,198210,203929,6,206980,3,203929,6,10,2,100,100,0,100
S92000003,Scotland,nation,2021/8/19,80+,271607,272793,10,281149,1,272793,10,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/18,12_15,234135,53,0,3299,234,53,0,1,0,1.4,0,0,0
S92000003,Scotland,nation,2021/8/18,16_17,110139,8934,19,37335,1238,8934,19,1,0,33.9,8.1,0,8.1
S92000003,Scotland,nation,2021/8/18,18_29,833947,301771,10071,615329,707,301771,10071,14,0,73.8,36.2,0,36.2
S92000003,Scotland,nation,2021/8/18,30_39,729735,492319,3180,597625,300,492319,3180,18,0,81.9,67.5,0,67.5
S92000003,Scotland,nation,2021/8/18,40_49,674290,565090,827,612883,141,565090,827,19,1,90.9,83.8,0,83.8
S92000003,Scotland,nation,2021/8/18,50_54,393113,364657,126,378520,27,364657,126,14,0,96.3,92.8,0,92.8
S92000003,Scotland,nation,2021/8/18,55_59,399344,385255,85,395634,20,385255,85,20,0,99.1,96.5,0,96.5
S92000003,Scotland,nation,2021/8/18,60_64,352569,352895,53,359659,16,352895,53,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/18,65_69,300433,300303,22,304703,8,300303,22,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/18,70_74,285830,283975,15,287611,3,283975,15,5,0,100,99.4,0,99.4
S92000003,Scotland,nation,2021/8/18,75_79,198210,203923,8,206977,5,203923,8,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/18,80+,271607,272783,11,281148,1,272783,11,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/17,12_15,234135,53,0,3065,210,53,0,1,0,1.3,0,0,0
S92000003,Scotland,nation,2021/8/17,16_17,110139,8915,47,36097,1806,8915,47,1,0,32.8,8.1,0,8.1
S92000003,Scotland,nation,2021/8/17,18_29,833947,291700,11083,614622,897,291700,11083,14,0,73.7,35,0,35
S92000003,Scotland,nation,2021/8/17,30_39,729735,489139,3854,597325,418,489139,3854,18,0,81.9,67,0,67
S92000003,Scotland,nation,2021/8/17,40_49,674290,564263,1040,612742,169,564263,1040,18,0,90.9,83.7,0,83.7
S92000003,Scotland,nation,2021/8/17,50_54,393113,364531,155,378493,39,364531,155,14,0,96.3,92.7,0,92.7
S92000003,Scotland,nation,2021/8/17,55_59,399344,385170,88,395614,25,385170,88,20,0,99.1,96.5,0,96.5
S92000003,Scotland,nation,2021/8/17,60_64,352569,352842,65,359643,12,352842,65,15,0,100,100,0,100
S92000003,Scotland,nation,2021/8/17,65_69,300433,300281,34,304695,9,300281,34,8,0,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/17,70_74,285830,283960,18,287608,7,283960,18,5,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/17,75_79,198210,203915,5,206972,0,203915,5,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/17,80+,271607,272772,18,281147,4,272772,18,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/16,12_15,234135,53,0,2855,193,53,0,1,0,1.2,0,0,0
S92000003,Scotland,nation,2021/8/16,16_17,110139,8868,40,34291,2141,8868,40,1,0,31.1,8.1,0,8.1
S92000003,Scotland,nation,2021/8/16,18_29,833947,280617,9127,613725,801,280617,9127,14,0,73.6,33.6,0,33.6
S92000003,Scotland,nation,2021/8/16,30_39,729735,485285,4159,596907,398,485285,4159,18,2,81.8,66.5,0,66.5
S92000003,Scotland,nation,2021/8/16,40_49,674290,563223,991,612573,147,563223,991,18,2,90.8,83.5,0,83.5
S92000003,Scotland,nation,2021/8/16,50_54,393113,364376,168,378454,34,364376,168,14,4,96.3,92.7,0,92.7
S92000003,Scotland,nation,2021/8/16,55_59,399344,385082,110,395589,20,385082,110,20,0,99.1,96.4,0,96.4
S92000003,Scotland,nation,2021/8/16,60_64,352569,352777,62,359631,14,352777,62,15,5,100,100,0,100
S92000003,Scotland,nation,2021/8/16,65_69,300433,300247,35,304686,6,300247,35,8,2,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/16,70_74,285830,283942,18,287601,5,283942,18,5,1,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/16,75_79,198210,203910,11,206972,4,203910,11,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/16,80+,271607,272754,6,281143,0,272754,6,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/15,12_15,234135,53,0,2662,157,53,0,1,0,1.1,0,0,0
S92000003,Scotland,nation,2021/8/15,16_17,110139,8828,33,32150,2183,8828,33,1,0,29.2,8,0,8
S92000003,Scotland,nation,2021/8/15,18_29,833947,271490,9007,612924,708,271490,9007,14,0,73.5,32.6,0,32.6
S92000003,Scotland,nation,2021/8/15,30_39,729735,481126,6888,596509,348,481126,6888,16,0,81.7,65.9,0,65.9
S92000003,Scotland,nation,2021/8/15,40_49,674290,562232,950,612426,116,562232,950,16,0,90.8,83.4,0,83.4
S92000003,Scotland,nation,2021/8/15,50_54,393113,364208,121,378420,26,364208,121,10,0,96.3,92.6,0,92.6
S92000003,Scotland,nation,2021/8/15,55_59,399344,384972,57,395569,25,384972,57,20,0,99.1,96.4,0,96.4
S92000003,Scotland,nation,2021/8/15,60_64,352569,352715,32,359617,10,352715,32,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/15,65_69,300433,300212,21,304680,8,300212,21,6,0,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/15,70_74,285830,283924,8,287596,3,283924,8,4,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/15,75_79,198210,203899,7,206968,0,203899,7,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/15,80+,271607,272748,4,281143,0,272748,4,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/14,12_15,234135,53,0,2505,498,53,0,1,0,1.1,0,0,0
S92000003,Scotland,nation,2021/8/14,16_17,110139,8795,66,29967,2843,8795,66,1,0,27.2,8,0,8
S92000003,Scotland,nation,2021/8/14,18_29,833947,262483,7985,612216,791,262483,7985,14,0,73.4,31.5,0,31.5
S92000003,Scotland,nation,2021/8/14,30_39,729735,474238,9113,596161,405,474238,9113,16,0,81.7,65,0,65
S92000003,Scotland,nation,2021/8/14,40_49,674290,561282,1695,612310,175,561282,1695,16,0,90.8,83.2,0,83.2
S92000003,Scotland,nation,2021/8/14,50_54,393113,364087,207,378394,42,364087,207,10,1,96.3,92.6,0,92.6
S92000003,Scotland,nation,2021/8/14,55_59,399344,384915,96,395544,28,384915,96,20,0,99,96.4,0,96.4
S92000003,Scotland,nation,2021/8/14,60_64,352569,352683,47,359607,10,352683,47,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/14,65_69,300433,300191,24,304672,7,300191,24,6,0,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/14,70_74,285830,283916,17,287593,3,283916,17,4,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/14,75_79,198210,203892,10,206968,0,203892,10,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/14,80+,271607,272744,5,281143,2,272744,5,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/13,12_15,234135,53,1,2007,449,53,1,1,0,0.9,0,0,0
S92000003,Scotland,nation,2021/8/13,16_17,110139,8729,51,27124,3133,8729,51,1,0,24.6,7.9,0,7.9
S92000003,Scotland,nation,2021/8/13,18_29,833947,254498,7378,611425,809,254498,7378,14,0,73.3,30.5,0,30.5
S92000003,Scotland,nation,2021/8/13,30_39,729735,465125,9194,595756,422,465125,9194,16,0,81.6,63.7,0,63.7
S92000003,Scotland,nation,2021/8/13,40_49,674290,559587,1305,612135,165,559587,1305,16,0,90.8,83,0,83
S92000003,Scotland,nation,2021/8/13,50_54,393113,363880,191,378352,42,363880,191,9,0,96.2,92.6,0,92.6
S92000003,Scotland,nation,2021/8/13,55_59,399344,384819,103,395516,17,384819,103,20,0,99,96.4,0,96.4
S92000003,Scotland,nation,2021/8/13,60_64,352569,352636,67,359597,12,352636,67,10,0,100,100,0,100
S92000003,Scotland,nation,2021/8/13,65_69,300433,300167,36,304665,13,300167,36,6,0,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/13,70_74,285830,283899,12,287590,9,283899,12,4,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/13,75_79,198210,203882,9,206968,3,203882,9,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/13,80+,271607,272739,12,281141,1,272739,12,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/12,12_15,234135,52,0,1558,518,52,0,1,0,0.7,0,0,0
S92000003,Scotland,nation,2021/8/12,16_17,110139,8678,43,23991,3588,8678,43,1,0,21.8,7.9,0,7.9
S92000003,Scotland,nation,2021/8/12,18_29,833947,247120,7498,610616,928,247120,7498,14,0,73.2,29.6,0,29.6
S92000003,Scotland,nation,2021/8/12,30_39,729735,455931,9259,595334,503,455931,9259,16,4,81.6,62.5,0,62.5
S92000003,Scotland,nation,2021/8/12,40_49,674290,558282,1438,611970,130,558282,1438,16,3,90.8,82.8,0,82.8
S92000003,Scotland,nation,2021/8/12,50_54,393113,363689,198,378310,39,363689,198,9,1,96.2,92.5,0,92.5
S92000003,Scotland,nation,2021/8/12,55_59,399344,384716,131,395499,31,384716,131,20,3,99,96.3,0,96.3
S92000003,Scotland,nation,2021/8/12,60_64,352569,352569,56,359585,18,352569,56,10,1,100,100,0,100
S92000003,Scotland,nation,2021/8/12,65_69,300433,300131,30,304652,12,300131,30,6,3,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/12,70_74,285830,283887,18,287581,4,283887,18,4,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/12,75_79,198210,203873,6,206965,2,203873,6,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/12,80+,271607,272727,8,281140,2,272727,8,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/11,12_15,234135,52,1,1040,150,52,1,1,0,0.4,0,0,0
S92000003,Scotland,nation,2021/8/11,16_17,110139,8635,60,20403,2919,8635,60,1,0,18.5,7.8,0,7.8
S92000003,Scotland,nation,2021/8/11,18_29,833947,239622,7561,609688,901,239622,7561,14,0,73.1,28.7,0,28.7
S92000003,Scotland,nation,2021/8/11,30_39,729735,446672,9047,594831,429,446672,9047,12,0,81.5,61.2,0,61.2
S92000003,Scotland,nation,2021/8/11,40_49,674290,556844,1453,611840,187,556844,1453,13,0,90.7,82.6,0,82.6
S92000003,Scotland,nation,2021/8/11,50_54,393113,363491,179,378271,34,363491,179,8,0,96.2,92.5,0,92.5
S92000003,Scotland,nation,2021/8/11,55_59,399344,384585,121,395468,29,384585,121,17,0,99,96.3,0,96.3
S92000003,Scotland,nation,2021/8/11,60_64,352569,352513,64,359567,17,352513,64,9,0,100,100,0,100
S92000003,Scotland,nation,2021/8/11,65_69,300433,300101,36,304640,12,300101,36,3,0,100,99.9,0,99.9
S92000003,Scotland,nation,2021/8/11,70_74,285830,283869,12,287577,7,283869,12,4,0,100,99.3,0,99.3
S92000003,Scotland,nation,2021/8/11,75_79,198210,203867,13,206963,3,203867,13,8,0,100,100,0,100
S92000003,Scotland,nation,2021/8/11,80+,271607,272719,16,281138,1,272719,16,22,0,100,100,0,100
S92000003,Scotland,nation,2021/8/10,12_15,234135,51,1,890,249,51,1,1,0,0.4,0,0,0
S92000003,Scotland,nation,2021/8/10,16_17,110139,8575,63,17484,2880,8575,63,1,0,15.9,7.8,0,7.8
S92000003,Scotland,nation,2021/8/10,18_29,833947,232061,6296,608787,1031,232061,6296,14,1,73,27.8,0,27.8
S92000003,Scotland,nation,2021/8/10,30_39,729735,437625,9557,594402,446,437625,9557,12,0,81.5,60,0,60
S92000003,Scotland,nation,2021/8/10,40_49,674290,555391,1397,611653,165,555391,1397,13,0,90.7,82.4,0,82.4
S92000003,Scotland,nation,2021/8/10,50_54,393113,363312,160,378237,37,363312,160,8,0,96.2,92.4,0,92.4
S92000003,Scotland,nation,2021/8/10,55_59,399344,384464,126,395439,35,384464,126,17,0,99,96.3,0,96.3
S92000003,Scotland,nation,2021/8/10,60_64,352569,352449,70,359550,17,352449,70,9,0,100,100,0,100
