areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-06-04,65_to_84,467.0,42298
E92000001,England,nation,2020-06-03,18_to_64,93.8,31876
E92000001,England,nation,2020-06-03,0_to_5,13.5,529
E92000001,England,nation,2020-06-03,6_to_17,5.9,479
E92000001,England,nation,2020-06-03,85+,1586.9,22319
E92000001,England,nation,2020-06-03,65_to_84,464.7,42095
E92000001,England,nation,2020-06-02,18_to_64,93.3,31706
E92000001,England,nation,2020-06-02,0_to_5,13.3,524
E92000001,England,nation,2020-06-02,6_to_17,5.8,472
E92000001,England,nation,2020-06-02,85+,1578.8,22205
E92000001,England,nation,2020-06-02,65_to_84,462.6,41903
E92000001,England,nation,2020-06-01,18_to_64,92.8,31557
E92000001,England,nation,2020-06-01,0_to_5,13.2,520
E92000001,England,nation,2020-06-01,6_to_17,5.7,467
E92000001,England,nation,2020-06-01,85+,1567.9,22051
E92000001,England,nation,2020-06-01,65_to_84,460.0,41662
E92000001,England,nation,2020-05-31,18_to_64,92.4,31396
E92000001,England,nation,2020-05-31,0_to_5,13.2,517
E92000001,England,nation,2020-05-31,6_to_17,5.7,464
E92000001,England,nation,2020-05-31,85+,1559.4,21931
E92000001,England,nation,2020-05-31,65_to_84,457.4,41427
E92000001,England,nation,2020-05-30,18_to_64,91.9,31255
E92000001,England,nation,2020-05-30,0_to_5,13.1,515
E92000001,England,nation,2020-05-30,6_to_17,5.7,463
E92000001,England,nation,2020-05-30,85+,1552.2,21830
E92000001,England,nation,2020-05-30,65_to_84,455.2,41226
E92000001,England,nation,2020-05-29,18_to_64,91.6,31146
E92000001,England,nation,2020-05-29,0_to_5,13.0,512
E92000001,England,nation,2020-05-29,6_to_17,5.7,463
E92000001,England,nation,2020-05-29,85+,1542.7,21696
E92000001,England,nation,2020-05-29,65_to_84,452.7,41008
E92000001,England,nation,2020-05-28,18_to_64,91.2,30995
E92000001,England,nation,2020-05-28,0_to_5,13.0,510
E92000001,England,nation,2020-05-28,6_to_17,5.6,459
E92000001,England,nation,2020-05-28,85+,1534.0,21575
E92000001,England,nation,2020-05-28,65_to_84,450.3,40787
E92000001,England,nation,2020-05-27,18_to_64,90.6,30814
E92000001,England,nation,2020-05-27,0_to_5,13.0,509
E92000001,England,nation,2020-05-27,6_to_17,5.6,455
E92000001,England,nation,2020-05-27,85+,1524.8,21445
E92000001,England,nation,2020-05-27,65_to_84,447.5,40533
E92000001,England,nation,2020-05-26,18_to_64,90.1,30644
E92000001,England,nation,2020-05-26,0_to_5,12.8,502
E92000001,England,nation,2020-05-26,6_to_17,5.5,451
E92000001,England,nation,2020-05-26,85+,1514.1,21295
E92000001,England,nation,2020-05-26,65_to_84,444.7,40275
E92000001,England,nation,2020-05-25,18_to_64,89.7,30479
E92000001,England,nation,2020-05-25,0_to_5,12.7,498
E92000001,England,nation,2020-05-25,6_to_17,5.5,446
E92000001,England,nation,2020-05-25,85+,1504.2,21155
E92000001,England,nation,2020-05-25,65_to_84,441.7,40011
E92000001,England,nation,2020-05-24,18_to_64,89.2,30330
E92000001,England,nation,2020-05-24,0_to_5,12.6,495
E92000001,England,nation,2020-05-24,6_to_17,5.4,443
E92000001,England,nation,2020-05-24,85+,1495.6,21034
E92000001,England,nation,2020-05-24,65_to_84,439.3,39789
E92000001,England,nation,2020-05-23,18_to_64,88.8,30199
E92000001,England,nation,2020-05-23,0_to_5,12.5,492
E92000001,England,nation,2020-05-23,6_to_17,5.4,439
E92000001,England,nation,2020-05-23,85+,1484.9,20884
E92000001,England,nation,2020-05-23,65_to_84,437.0,39580
E92000001,England,nation,2020-05-22,18_to_64,88.4,30053
E92000001,England,nation,2020-05-22,0_to_5,12.4,489
E92000001,England,nation,2020-05-22,6_to_17,5.3,436
E92000001,England,nation,2020-05-22,85+,1476.0,20759
E92000001,England,nation,2020-05-22,65_to_84,434.5,39353
E92000001,England,nation,2020-05-21,18_to_64,87.9,29893
E92000001,England,nation,2020-05-21,0_to_5,12.3,485
E92000001,England,nation,2020-05-21,6_to_17,5.3,433
E92000001,England,nation,2020-05-21,85+,1464.1,20591
E92000001,England,nation,2020-05-21,65_to_84,431.1,39050
E92000001,England,nation,2020-05-20,18_to_64,87.4,29703
E92000001,England,nation,2020-05-20,0_to_5,12.2,479
E92000001,England,nation,2020-05-20,6_to_17,5.3,430
E92000001,England,nation,2020-05-20,85+,1448.9,20378
E92000001,England,nation,2020-05-20,65_to_84,427.8,38749
E92000001,England,nation,2020-05-19,18_to_64,86.8,29521
E92000001,England,nation,2020-05-19,0_to_5,12.1,474
E92000001,England,nation,2020-05-19,6_to_17,5.2,425
E92000001,England,nation,2020-05-19,85+,1434.1,20169
E92000001,England,nation,2020-05-19,65_to_84,424.2,38421
E92000001,England,nation,2020-05-18,18_to_64,86.3,29334
E92000001,England,nation,2020-05-18,0_to_5,11.9,468
E92000001,England,nation,2020-05-18,6_to_17,5.1,420
E92000001,England,nation,2020-05-18,85+,1419.1,19959
E92000001,England,nation,2020-05-18,65_to_84,420.4,38077
E92000001,England,nation,2020-05-17,18_to_64,85.6,29103
E92000001,England,nation,2020-05-17,0_to_5,11.7,461
E92000001,England,nation,2020-05-17,6_to_17,5.1,416
E92000001,England,nation,2020-05-17,85+,1405.7,19770
E92000001,England,nation,2020-05-17,65_to_84,417.1,37778
E92000001,England,nation,2020-05-16,18_to_64,85.1,28923
E92000001,England,nation,2020-05-16,0_to_5,11.7,458
E92000001,England,nation,2020-05-16,6_to_17,5.1,413
E92000001,England,nation,2020-05-16,85+,1392.1,19579
E92000001,England,nation,2020-05-16,65_to_84,413.8,37482
E92000001,England,nation,2020-05-15,18_to_64,84.6,28756
E92000001,England,nation,2020-05-15,0_to_5,11.6,455
E92000001,England,nation,2020-05-15,6_to_17,5.0,412
E92000001,England,nation,2020-05-15,85+,1377.9,19379
E92000001,England,nation,2020-05-15,65_to_84,410.5,37183
E92000001,England,nation,2020-05-14,18_to_64,83.9,28532
E92000001,England,nation,2020-05-14,0_to_5,11.5,452
E92000001,England,nation,2020-05-14,6_to_17,5.0,409
E92000001,England,nation,2020-05-14,85+,1362.9,19168
E92000001,England,nation,2020-05-14,65_to_84,407.2,36886
E92000001,England,nation,2020-05-13,18_to_64,83.3,28319
E92000001,England,nation,2020-05-13,0_to_5,11.5,451
E92000001,England,nation,2020-05-13,6_to_17,4.9,404
E92000001,England,nation,2020-05-13,85+,1348.0,18958
E92000001,England,nation,2020-05-13,65_to_84,403.6,36553
E92000001,England,nation,2020-05-12,18_to_64,82.6,28086
E92000001,England,nation,2020-05-12,0_to_5,11.4,447
E92000001,England,nation,2020-05-12,6_to_17,4.9,402
E92000001,England,nation,2020-05-12,85+,1332.5,18741
E92000001,England,nation,2020-05-12,65_to_84,399.8,36208
E92000001,England,nation,2020-05-11,18_to_64,82.0,27859
E92000001,England,nation,2020-05-11,0_to_5,11.1,438
E92000001,England,nation,2020-05-11,6_to_17,4.9,400
E92000001,England,nation,2020-05-11,85+,1315.8,18505
E92000001,England,nation,2020-05-11,65_to_84,395.7,35839
E92000001,England,nation,2020-05-10,18_to_64,81.2,27610
E92000001,England,nation,2020-05-10,0_to_5,11.0,432
E92000001,England,nation,2020-05-10,6_to_17,4.9,398
E92000001,England,nation,2020-05-10,85+,1299.5,18277
E92000001,England,nation,2020-05-10,65_to_84,391.5,35458
E92000001,England,nation,2020-05-09,18_to_64,80.7,27428
E92000001,England,nation,2020-05-09,0_to_5,10.9,429
E92000001,England,nation,2020-05-09,6_to_17,4.8,391
E92000001,England,nation,2020-05-09,85+,1282.6,18038
E92000001,England,nation,2020-05-09,65_to_84,387.9,35133
E92000001,England,nation,2020-05-08,18_to_64,80.1,27221
E92000001,England,nation,2020-05-08,0_to_5,10.9,427
E92000001,England,nation,2020-05-08,6_to_17,4.8,389
E92000001,England,nation,2020-05-08,85+,1264.8,17788
E92000001,England,nation,2020-05-08,65_to_84,384.2,34796
E92000001,England,nation,2020-05-07,18_to_64,79.5,27014
E92000001,England,nation,2020-05-07,0_to_5,10.8,423
E92000001,England,nation,2020-05-07,6_to_17,4.7,383
E92000001,England,nation,2020-05-07,85+,1247.5,17545
E92000001,England,nation,2020-05-07,65_to_84,381.2,34524
E92000001,England,nation,2020-05-06,18_to_64,78.5,26693
E92000001,England,nation,2020-05-06,0_to_5,10.7,422
E92000001,England,nation,2020-05-06,6_to_17,4.6,377
E92000001,England,nation,2020-05-06,85+,1228.3,17275
E92000001,England,nation,2020-05-06,65_to_84,376.9,34136
E92000001,England,nation,2020-05-05,18_to_64,77.5,26358
E92000001,England,nation,2020-05-05,0_to_5,10.7,419
E92000001,England,nation,2020-05-05,6_to_17,4.5,368
E92000001,England,nation,2020-05-05,85+,1209.4,17009
E92000001,England,nation,2020-05-05,65_to_84,372.2,33712
E92000001,England,nation,2020-05-04,18_to_64,76.6,26054
E92000001,England,nation,2020-05-04,0_to_5,10.4,410
E92000001,England,nation,2020-05-04,6_to_17,4.4,363
E92000001,England,nation,2020-05-04,85+,1192.3,16769
E92000001,England,nation,2020-05-04,65_to_84,367.8,33313
E92000001,England,nation,2020-05-03,18_to_64,75.7,25724
E92000001,England,nation,2020-05-03,0_to_5,10.3,404
E92000001,England,nation,2020-05-03,6_to_17,4.3,353
E92000001,England,nation,2020-05-03,85+,1173.3,16501
E92000001,England,nation,2020-05-03,65_to_84,362.9,32870
E92000001,England,nation,2020-05-02,18_to_64,74.8,25424
E92000001,England,nation,2020-05-02,0_to_5,10.1,396
E92000001,England,nation,2020-05-02,6_to_17,4.2,346
E92000001,England,nation,2020-05-02,85+,1152.2,16205
E92000001,England,nation,2020-05-02,65_to_84,358.2,32440
E92000001,England,nation,2020-05-01,18_to_64,74.0,25139
E92000001,England,nation,2020-05-01,0_to_5,9.9,389
E92000001,England,nation,2020-05-01,6_to_17,4.2,339
E92000001,England,nation,2020-05-01,85+,1134.4,15954
E92000001,England,nation,2020-05-01,65_to_84,353.5,32021
E92000001,England,nation,2020-04-30,18_to_64,73.0,24803
E92000001,England,nation,2020-04-30,0_to_5,9.7,380
E92000001,England,nation,2020-04-30,6_to_17,4.1,335
E92000001,England,nation,2020-04-30,85+,1116.0,15696
E92000001,England,nation,2020-04-30,65_to_84,348.3,31550
E92000001,England,nation,2020-04-29,18_to_64,71.8,24400
E92000001,England,nation,2020-04-29,0_to_5,9.5,374
E92000001,England,nation,2020-04-29,6_to_17,4.0,330
E92000001,England,nation,2020-04-29,85+,1093.7,15382
E92000001,England,nation,2020-04-29,65_to_84,342.8,31052
E92000001,England,nation,2020-04-28,18_to_64,70.7,24033
E92000001,England,nation,2020-04-28,0_to_5,9.3,366
E92000001,England,nation,2020-04-28,6_to_17,3.9,320
E92000001,England,nation,2020-04-28,85+,1069.2,15037
E92000001,England,nation,2020-04-28,65_to_84,336.6,30489
E92000001,England,nation,2020-04-27,18_to_64,69.5,23639
E92000001,England,nation,2020-04-27,0_to_5,9.1,357
E92000001,England,nation,2020-04-27,6_to_17,3.9,317
E92000001,England,nation,2020-04-27,85+,1045.7,14707
E92000001,England,nation,2020-04-27,65_to_84,330.5,29932
E92000001,England,nation,2020-04-26,18_to_64,68.2,23185
E92000001,England,nation,2020-04-26,0_to_5,8.9,349
E92000001,England,nation,2020-04-26,6_to_17,3.8,309
E92000001,England,nation,2020-04-26,85+,1023.4,14393
E92000001,England,nation,2020-04-26,65_to_84,324.3,29378
E92000001,England,nation,2020-04-25,18_to_64,67.1,22819
E92000001,England,nation,2020-04-25,0_to_5,8.8,346
E92000001,England,nation,2020-04-25,6_to_17,3.7,303
E92000001,England,nation,2020-04-25,85+,1000.4,14070
E92000001,England,nation,2020-04-25,65_to_84,318.8,28872
E92000001,England,nation,2020-04-24,18_to_64,66.3,22526
E92000001,England,nation,2020-04-24,0_to_5,8.7,341
E92000001,England,nation,2020-04-24,6_to_17,3.6,298
E92000001,England,nation,2020-04-24,85+,977.6,13749
E92000001,England,nation,2020-04-24,65_to_84,313.8,28419
E92000001,England,nation,2020-04-23,18_to_64,65.2,22161
E92000001,England,nation,2020-04-23,0_to_5,8.5,333
E92000001,England,nation,2020-04-23,6_to_17,3.5,289
E92000001,England,nation,2020-04-23,85+,953.3,13408
E92000001,England,nation,2020-04-23,65_to_84,307.7,27872
E92000001,England,nation,2020-04-22,18_to_64,64.0,21761
E92000001,England,nation,2020-04-22,0_to_5,8.1,320
E92000001,England,nation,2020-04-22,6_to_17,3.5,283
E92000001,England,nation,2020-04-22,85+,929.7,13076
E92000001,England,nation,2020-04-22,65_to_84,302.0,27352
E92000001,England,nation,2020-04-21,18_to_64,62.9,21392
E92000001,England,nation,2020-04-21,0_to_5,8.0,315
E92000001,England,nation,2020-04-21,6_to_17,3.4,274
E92000001,England,nation,2020-04-21,85+,905.2,12731
E92000001,England,nation,2020-04-21,65_to_84,295.6,26772
E92000001,England,nation,2020-04-20,18_to_64,61.6,20942
E92000001,England,nation,2020-04-20,0_to_5,7.8,307
E92000001,England,nation,2020-04-20,6_to_17,3.3,270
E92000001,England,nation,2020-04-20,85+,878.2,12351
E92000001,England,nation,2020-04-20,65_to_84,288.5,26131
E92000001,England,nation,2020-04-19,18_to_64,60.2,20462
E92000001,England,nation,2020-04-19,0_to_5,7.7,302
E92000001,England,nation,2020-04-19,6_to_17,3.2,260
E92000001,England,nation,2020-04-19,85+,850.2,11957
E92000001,England,nation,2020-04-19,65_to_84,281.6,25502
E92000001,England,nation,2020-04-18,18_to_64,58.8,19993
E92000001,England,nation,2020-04-18,0_to_5,7.4,291
E92000001,England,nation,2020-04-18,6_to_17,3.1,254
E92000001,England,nation,2020-04-18,85+,826.9,11629
E92000001,England,nation,2020-04-18,65_to_84,274.3,24845
E92000001,England,nation,2020-04-17,18_to_64,57.5,19555
E92000001,England,nation,2020-04-17,0_to_5,7.2,282
E92000001,England,nation,2020-04-17,6_to_17,3.1,250
E92000001,England,nation,2020-04-17,85+,803.4,11299
E92000001,England,nation,2020-04-17,65_to_84,267.4,24216
E92000001,England,nation,2020-04-16,18_to_64,55.9,19003
E92000001,England,nation,2020-04-16,0_to_5,6.9,270
E92000001,England,nation,2020-04-16,6_to_17,3.0,245
E92000001,England,nation,2020-04-16,85+,774.9,10898
E92000001,England,nation,2020-04-16,65_to_84,259.6,23515
E92000001,England,nation,2020-04-15,18_to_64,54.1,18390
E92000001,England,nation,2020-04-15,0_to_5,6.6,259
E92000001,England,nation,2020-04-15,6_to_17,2.9,240
E92000001,England,nation,2020-04-15,85+,743.6,10458
E92000001,England,nation,2020-04-15,65_to_84,251.8,22809
E92000001,England,nation,2020-04-14,18_to_64,52.4,17808
E92000001,England,nation,2020-04-14,0_to_5,6.3,246
E92000001,England,nation,2020-04-14,6_to_17,2.9,234
E92000001,England,nation,2020-04-14,85+,718.0,10098
E92000001,England,nation,2020-04-14,65_to_84,244.8,22172
E92000001,England,nation,2020-04-13,18_to_64,50.4,17140
E92000001,England,nation,2020-04-13,0_to_5,6.0,234
E92000001,England,nation,2020-04-13,6_to_17,2.8,230
E92000001,England,nation,2020-04-13,85+,690.1,9705
E92000001,England,nation,2020-04-13,65_to_84,236.2,21392
E92000001,England,nation,2020-04-12,18_to_64,48.6,16530
E92000001,England,nation,2020-04-12,0_to_5,5.9,230
E92000001,England,nation,2020-04-12,6_to_17,2.7,222
E92000001,England,nation,2020-04-12,85+,659.9,9281
E92000001,England,nation,2020-04-12,65_to_84,226.9,20555
E92000001,England,nation,2020-04-11,18_to_64,46.9,15951
E92000001,England,nation,2020-04-11,0_to_5,5.7,222
E92000001,England,nation,2020-04-11,6_to_17,2.6,214
E92000001,England,nation,2020-04-11,85+,629.8,8858
E92000001,England,nation,2020-04-11,65_to_84,218.7,19805
E92000001,England,nation,2020-04-10,18_to_64,44.9,15256
E92000001,England,nation,2020-04-10,0_to_5,5.4,212
E92000001,England,nation,2020-04-10,6_to_17,2.5,208
E92000001,England,nation,2020-04-10,85+,599.5,8432
E92000001,England,nation,2020-04-10,65_to_84,209.7,18994
E92000001,England,nation,2020-04-09,18_to_64,42.6,14483
E92000001,England,nation,2020-04-09,0_to_5,5.1,202
E92000001,England,nation,2020-04-09,6_to_17,2.4,199
E92000001,England,nation,2020-04-09,85+,565.3,7951
E92000001,England,nation,2020-04-09,65_to_84,199.8,18098
E92000001,England,nation,2020-04-08,18_to_64,40.4,13731
E92000001,England,nation,2020-04-08,0_to_5,4.8,190
E92000001,England,nation,2020-04-08,6_to_17,2.3,187
E92000001,England,nation,2020-04-08,85+,527.4,7417
E92000001,England,nation,2020-04-08,65_to_84,188.6,17085
E92000001,England,nation,2020-04-07,18_to_64,37.6,12775
E92000001,England,nation,2020-04-07,0_to_5,4.7,186
E92000001,England,nation,2020-04-07,6_to_17,2.2,177
E92000001,England,nation,2020-04-07,85+,490.9,6904
E92000001,England,nation,2020-04-07,65_to_84,176.2,15962
E92000001,England,nation,2020-04-06,18_to_64,34.7,11788
E92000001,England,nation,2020-04-06,0_to_5,4.3,170
E92000001,England,nation,2020-04-06,6_to_17,1.9,159
E92000001,England,nation,2020-04-06,85+,452.4,6363
E92000001,England,nation,2020-04-06,65_to_84,163.3,14791
E92000001,England,nation,2020-04-05,18_to_64,32.0,10878
E92000001,England,nation,2020-04-05,0_to_5,4.0,157
E92000001,England,nation,2020-04-05,6_to_17,1.8,144
E92000001,England,nation,2020-04-05,85+,411.8,5792
E92000001,England,nation,2020-04-05,65_to_84,150.7,13649
E92000001,England,nation,2020-04-04,18_to_64,29.3,9946
E92000001,England,nation,2020-04-04,0_to_5,3.5,138
E92000001,England,nation,2020-04-04,6_to_17,1.6,134
E92000001,England,nation,2020-04-04,85+,375.6,5282
E92000001,England,nation,2020-04-04,65_to_84,138.6,12555
E92000001,England,nation,2020-04-03,18_to_64,26.5,9022
E92000001,England,nation,2020-04-03,0_to_5,3.3,131
E92000001,England,nation,2020-04-03,6_to_17,1.6,128
E92000001,England,nation,2020-04-03,85+,342.0,4810
E92000001,England,nation,2020-04-03,65_to_84,125.7,11385
E92000001,England,nation,2020-04-02,18_to_64,23.8,8103
E92000001,England,nation,2020-04-02,0_to_5,3.0,118
E92000001,England,nation,2020-04-02,6_to_17,1.5,119
E92000001,England,nation,2020-04-02,85+,312.9,4401
E92000001,England,nation,2020-04-02,65_to_84,112.7,10206
E92000001,England,nation,2020-04-01,18_to_64,20.8,7086
E92000001,England,nation,2020-04-01,0_to_5,2.8,109
E92000001,England,nation,2020-04-01,6_to_17,1.4,111
E92000001,England,nation,2020-04-01,85+,277.4,3901
E92000001,England,nation,2020-04-01,65_to_84,99.6,9017
E92000001,England,nation,2020-03-31,18_to_64,17.9,6073
E92000001,England,nation,2020-03-31,0_to_5,2.5,100
E92000001,England,nation,2020-03-31,6_to_17,1.2,99
E92000001,England,nation,2020-03-31,85+,242.0,3403
E92000001,England,nation,2020-03-31,65_to_84,85.5,7748
E92000001,England,nation,2020-03-30,18_to_64,15.7,5338
E92000001,England,nation,2020-03-30,0_to_5,2.3,91
E92000001,England,nation,2020-03-30,6_to_17,1.2,94
E92000001,England,nation,2020-03-30,85+,213.0,2995
E92000001,England,nation,2020-03-30,65_to_84,74.9,6784
E92000001,England,nation,2020-03-29,18_to_64,13.0,4424
E92000001,England,nation,2020-03-29,0_to_5,2.0,80
E92000001,England,nation,2020-03-29,6_to_17,1.0,84
