areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate
S92000003,Scotland,nation,2021-02-26,201321,3683.2,522
S92000003,Scotland,nation,2021-02-25,200799,3673.6,628
S92000003,Scotland,nation,2021-02-24,200171,3662.1,699
S92000003,Scotland,nation,2021-02-23,199472,3649.3,693
S92000003,Scotland,nation,2021-02-22,198779,3636.6,787
S92000003,Scotland,nation,2021-02-21,197992,3622.2,609
S92000003,Scotland,nation,2021-02-20,197383,3611.1,660
S92000003,Scotland,nation,2021-02-19,196723,3599.0,890
S92000003,Scotland,nation,2021-02-18,195833,3582.7,878
S92000003,Scotland,nation,2021-02-17,194955,3566.7,825
S92000003,Scotland,nation,2021-02-16,194130,3551.6,912
S92000003,Scotland,nation,2021-02-15,193218,3534.9,963
S92000003,Scotland,nation,2021-02-14,192255,3517.3,681
S92000003,Scotland,nation,2021-02-13,191574,3504.8,542
S92000003,Scotland,nation,2021-02-12,191032,3494.9,901
S92000003,Scotland,nation,2021-02-11,190131,3478.4,842
S92000003,Scotland,nation,2021-02-10,189289,3463.0,843
S92000003,Scotland,nation,2021-02-09,188446,3447.6,758
S92000003,Scotland,nation,2021-02-08,187688,3433.7,991
S92000003,Scotland,nation,2021-02-07,186697,3415.6,654
S92000003,Scotland,nation,2021-02-06,186043,3403.6,706
S92000003,Scotland,nation,2021-02-05,185337,3390.7,935
S92000003,Scotland,nation,2021-02-04,184402,3373.6,899
S92000003,Scotland,nation,2021-02-03,183503,3357.2,930
S92000003,Scotland,nation,2021-02-02,182573,3340.2,1049
S92000003,Scotland,nation,2021-02-01,181524,3321.0,1095
S92000003,Scotland,nation,2021-01-31,180429,3300.9,808
S92000003,Scotland,nation,2021-01-30,179621,3286.2,779
S92000003,Scotland,nation,2021-01-29,178842,3271.9,961
S92000003,Scotland,nation,2021-01-28,177881,3254.3,1113
S92000003,Scotland,nation,2021-01-27,176768,3234.0,1112
S92000003,Scotland,nation,2021-01-26,175656,3213.6,1177
S92000003,Scotland,nation,2021-01-25,174479,3192.1,1318
S92000003,Scotland,nation,2021-01-24,173161,3168.0,857
S92000003,Scotland,nation,2021-01-23,172304,3152.3,936
S92000003,Scotland,nation,2021-01-22,171368,3135.2,1228
S92000003,Scotland,nation,2021-01-21,170140,3112.7,1240
S92000003,Scotland,nation,2021-01-20,168900,3090.0,1572
S92000003,Scotland,nation,2021-01-19,167328,3061.3,1546
S92000003,Scotland,nation,2021-01-18,165782,3033.0,1735
S92000003,Scotland,nation,2021-01-17,164047,3001.2,1199
S92000003,Scotland,nation,2021-01-16,162848,2979.3,1176
S92000003,Scotland,nation,2021-01-15,161672,2957.8,1535
S92000003,Scotland,nation,2021-01-14,160137,2929.7,1620
S92000003,Scotland,nation,2021-01-13,158517,2900.1,1712
S92000003,Scotland,nation,2021-01-12,156805,2868.7,1977
S92000003,Scotland,nation,2021-01-11,154828,2832.6,2088
S92000003,Scotland,nation,2021-01-10,152740,2794.4,1423
S92000003,Scotland,nation,2021-01-09,151317,2768.3,1497
S92000003,Scotland,nation,2021-01-08,149820,2740.9,1823
S92000003,Scotland,nation,2021-01-07,147997,2707.6,2196
S92000003,Scotland,nation,2021-01-06,145801,2667.4,2543
S92000003,Scotland,nation,2021-01-05,143258,2620.9,3050
S92000003,Scotland,nation,2021-01-04,140208,2565.1,2375
S92000003,Scotland,nation,2021-01-03,137833,2521.6,2218
S92000003,Scotland,nation,2021-01-02,135615,2481.1,2211
S92000003,Scotland,nation,2021-01-01,133404,2440.6,1159
S92000003,Scotland,nation,2020-12-31,132245,2419.4,2374
S92000003,Scotland,nation,2020-12-30,129871,2376.0,2963
S92000003,Scotland,nation,2020-12-29,126908,2321.8,3130
S92000003,Scotland,nation,2020-12-28,123778,2264.5,1804
S92000003,Scotland,nation,2020-12-27,121974,2231.5,1681
S92000003,Scotland,nation,2020-12-26,120293,2200.8,1050
S92000003,Scotland,nation,2020-12-25,119243,2181.5,515
S92000003,Scotland,nation,2020-12-24,118728,2172.1,1017
S92000003,Scotland,nation,2020-12-23,117711,2153.5,1311
S92000003,Scotland,nation,2020-12-22,116400,2129.5,1327
S92000003,Scotland,nation,2020-12-21,115073,2105.3,1304
S92000003,Scotland,nation,2020-12-20,113769,2081.4,812
S92000003,Scotland,nation,2020-12-19,112957,2066.5,748
S92000003,Scotland,nation,2020-12-18,112209,2052.9,920
S92000003,Scotland,nation,2020-12-17,111289,2036.0,909
S92000003,Scotland,nation,2020-12-16,110380,2019.4,1028
S92000003,Scotland,nation,2020-12-15,109352,2000.6,1030
S92000003,Scotland,nation,2020-12-14,108322,1981.7,1081
S92000003,Scotland,nation,2020-12-13,107241,1962.0,719
S92000003,Scotland,nation,2020-12-12,106522,1948.8,681
S92000003,Scotland,nation,2020-12-11,105841,1936.4,872
S92000003,Scotland,nation,2020-12-10,104969,1920.4,902
S92000003,Scotland,nation,2020-12-09,104067,1903.9,1008
S92000003,Scotland,nation,2020-12-08,103059,1885.5,1046
S92000003,Scotland,nation,2020-12-07,102013,1866.3,955
S92000003,Scotland,nation,2020-12-06,101058,1848.8,643
S92000003,Scotland,nation,2020-12-05,100415,1837.1,666
S92000003,Scotland,nation,2020-12-04,99749,1824.9,649
S92000003,Scotland,nation,2020-12-03,99100,1813.0,805
S92000003,Scotland,nation,2020-12-02,98295,1798.3,951
S92000003,Scotland,nation,2020-12-01,97344,1780.9,932
S92000003,Scotland,nation,2020-11-30,96412,1763.8,973
S92000003,Scotland,nation,2020-11-29,95439,1746.0,558
S92000003,Scotland,nation,2020-11-28,94881,1735.8,572
S92000003,Scotland,nation,2020-11-27,94309,1725.4,738
S92000003,Scotland,nation,2020-11-26,93571,1711.9,804
S92000003,Scotland,nation,2020-11-25,92767,1697.2,932
S92000003,Scotland,nation,2020-11-24,91835,1680.1,994
S92000003,Scotland,nation,2020-11-23,90841,1661.9,1156
S92000003,Scotland,nation,2020-11-22,89685,1640.8,709
S92000003,Scotland,nation,2020-11-21,88976,1627.8,764
S92000003,Scotland,nation,2020-11-20,88212,1613.8,860
S92000003,Scotland,nation,2020-11-19,87352,1598.1,984
S92000003,Scotland,nation,2020-11-18,86368,1580.1,1113
S92000003,Scotland,nation,2020-11-17,85255,1559.7,1225
S92000003,Scotland,nation,2020-11-16,84030,1537.3,1277
S92000003,Scotland,nation,2020-11-15,82753,1514.0,817
S92000003,Scotland,nation,2020-11-14,81936,1499.0,903
S92000003,Scotland,nation,2020-11-13,81033,1482.5,1054
S92000003,Scotland,nation,2020-11-12,79979,1463.2,1195
S92000003,Scotland,nation,2020-11-11,78784,1441.3,1247
S92000003,Scotland,nation,2020-11-10,77537,1418.5,1287
S92000003,Scotland,nation,2020-11-09,76250,1395.0,1296
S92000003,Scotland,nation,2020-11-08,74954,1371.3,873
S92000003,Scotland,nation,2020-11-07,74081,1355.3,842
S92000003,Scotland,nation,2020-11-06,73239,1339.9,1134
S92000003,Scotland,nation,2020-11-05,72105,1319.2,1295
S92000003,Scotland,nation,2020-11-04,70810,1295.5,1301
S92000003,Scotland,nation,2020-11-03,69509,1271.7,1392
S92000003,Scotland,nation,2020-11-02,68117,1246.2,1474
S92000003,Scotland,nation,2020-11-01,66643,1219.2,969
S92000003,Scotland,nation,2020-10-31,65674,1201.5,742
S92000003,Scotland,nation,2020-10-30,64932,1187.9,1088
S92000003,Scotland,nation,2020-10-29,63844,1168.0,1098
S92000003,Scotland,nation,2020-10-28,62746,1147.9,1266
S92000003,Scotland,nation,2020-10-27,61480,1124.8,1305
S92000003,Scotland,nation,2020-10-26,60175,1100.9,1345
S92000003,Scotland,nation,2020-10-25,58830,1076.3,939
S92000003,Scotland,nation,2020-10-24,57891,1059.1,953
S92000003,Scotland,nation,2020-10-23,56938,1041.7,1280
S92000003,Scotland,nation,2020-10-22,55658,1018.3,1491
S92000003,Scotland,nation,2020-10-21,54167,991.0,1579
S92000003,Scotland,nation,2020-10-20,52588,962.1,1690
S92000003,Scotland,nation,2020-10-19,50898,931.2,1359
S92000003,Scotland,nation,2020-10-18,49539,906.3,833
S92000003,Scotland,nation,2020-10-17,48706,891.1,855
S92000003,Scotland,nation,2020-10-16,47851,875.4,1252
S92000003,Scotland,nation,2020-10-15,46599,852.5,1292
S92000003,Scotland,nation,2020-10-14,45307,828.9,1292
S92000003,Scotland,nation,2020-10-13,44015,805.3,1421
S92000003,Scotland,nation,2020-10-12,42594,779.3,1354
S92000003,Scotland,nation,2020-10-11,41240,754.5,959
S92000003,Scotland,nation,2020-10-10,40281,736.9,941
S92000003,Scotland,nation,2020-10-09,39340,719.7,1093
S92000003,Scotland,nation,2020-10-08,38247,699.7,1169
S92000003,Scotland,nation,2020-10-07,37078,678.3,1253
S92000003,Scotland,nation,2020-10-06,35825,655.4,1190
S92000003,Scotland,nation,2020-10-05,34635,633.6,1099
S92000003,Scotland,nation,2020-10-04,33536,613.5,742
S92000003,Scotland,nation,2020-10-03,32794,600.0,695
S92000003,Scotland,nation,2020-10-02,32099,587.2,817
S92000003,Scotland,nation,2020-10-01,31282,572.3,778
S92000003,Scotland,nation,2020-09-30,30504,558.1,794
S92000003,Scotland,nation,2020-09-29,29710,543.5,659
S92000003,Scotland,nation,2020-09-28,29051,531.5,623
S92000003,Scotland,nation,2020-09-27,28428,520.1,358
S92000003,Scotland,nation,2020-09-26,28070,513.5,434
S92000003,Scotland,nation,2020-09-25,27636,505.6,578
S92000003,Scotland,nation,2020-09-24,27058,495.0,715
S92000003,Scotland,nation,2020-09-23,26343,481.9,567
S92000003,Scotland,nation,2020-09-22,25776,471.6,493
S92000003,Scotland,nation,2020-09-21,25283,462.6,454
S92000003,Scotland,nation,2020-09-20,24829,454.2,315
S92000003,Scotland,nation,2020-09-19,24514,448.5,232
S92000003,Scotland,nation,2020-09-18,24282,444.2,269
S92000003,Scotland,nation,2020-09-17,24013,439.3,254
S92000003,Scotland,nation,2020-09-16,23759,434.7,268
S92000003,Scotland,nation,2020-09-15,23491,429.8,227
S92000003,Scotland,nation,2020-09-14,23264,425.6,177
S92000003,Scotland,nation,2020-09-13,23087,422.4,166
S92000003,Scotland,nation,2020-09-12,22921,419.3,207
S92000003,Scotland,nation,2020-09-11,22714,415.6,209
S92000003,Scotland,nation,2020-09-10,22505,411.7,216
S92000003,Scotland,nation,2020-09-09,22289,407.8,222
S92000003,Scotland,nation,2020-09-08,22067,403.7,102
S92000003,Scotland,nation,2020-09-07,21965,401.8,167
S92000003,Scotland,nation,2020-09-06,21798,398.8,153
S92000003,Scotland,nation,2020-09-05,21645,396.0,136
S92000003,Scotland,nation,2020-09-04,21509,393.5,171
S92000003,Scotland,nation,2020-09-03,21338,390.4,201
S92000003,Scotland,nation,2020-09-02,21137,386.7,191
S92000003,Scotland,nation,2020-09-01,20946,383.2,199
S92000003,Scotland,nation,2020-08-31,20747,379.6,144
S92000003,Scotland,nation,2020-08-30,20603,376.9,102
S92000003,Scotland,nation,2020-08-29,20501,375.1,95
S92000003,Scotland,nation,2020-08-28,20406,373.3,104
S92000003,Scotland,nation,2020-08-27,20302,371.4,99
S92000003,Scotland,nation,2020-08-26,20203,369.6,97
S92000003,Scotland,nation,2020-08-25,20106,367.8,69
S92000003,Scotland,nation,2020-08-24,20037,366.6,60
S92000003,Scotland,nation,2020-08-23,19977,365.5,65
S92000003,Scotland,nation,2020-08-22,19912,364.3,47
S92000003,Scotland,nation,2020-08-21,19865,363.4,90
S92000003,Scotland,nation,2020-08-20,19775,361.8,140
S92000003,Scotland,nation,2020-08-19,19635,359.2,91
S92000003,Scotland,nation,2020-08-18,19544,357.6,77
S92000003,Scotland,nation,2020-08-17,19467,356.1,72
S92000003,Scotland,nation,2020-08-16,19395,354.8,30
S92000003,Scotland,nation,2020-08-15,19365,354.3,20
S92000003,Scotland,nation,2020-08-14,19345,353.9,50
S92000003,Scotland,nation,2020-08-13,19295,353.0,52
S92000003,Scotland,nation,2020-08-12,19243,352.0,48
S92000003,Scotland,nation,2020-08-11,19195,351.2,64
S92000003,Scotland,nation,2020-08-10,19131,350.0,57
S92000003,Scotland,nation,2020-08-09,19074,349.0,26
S92000003,Scotland,nation,2020-08-08,19048,348.5,27
S92000003,Scotland,nation,2020-08-07,19021,348.0,46
S92000003,Scotland,nation,2020-08-06,18975,347.1,62
S92000003,Scotland,nation,2020-08-05,18913,346.0,64
S92000003,Scotland,nation,2020-08-04,18849,344.8,57
S92000003,Scotland,nation,2020-08-03,18792,343.8,60
S92000003,Scotland,nation,2020-08-02,18732,342.7,19
S92000003,Scotland,nation,2020-08-01,18713,342.4,22
S92000003,Scotland,nation,2020-07-31,18691,342.0,21
S92000003,Scotland,nation,2020-07-30,18670,341.6,27
S92000003,Scotland,nation,2020-07-29,18643,341.1,28
S92000003,Scotland,nation,2020-07-28,18615,340.6,22
S92000003,Scotland,nation,2020-07-27,18593,340.2,13
S92000003,Scotland,nation,2020-07-26,18580,339.9,7
S92000003,Scotland,nation,2020-07-25,18573,339.8,3
S92000003,Scotland,nation,2020-07-24,18570,339.7,11
S92000003,Scotland,nation,2020-07-23,18559,339.5,23
S92000003,Scotland,nation,2020-07-22,18536,339.1,16
S92000003,Scotland,nation,2020-07-21,18520,338.8,19
S92000003,Scotland,nation,2020-07-20,18501,338.5,13
S92000003,Scotland,nation,2020-07-19,18488,338.2,17
S92000003,Scotland,nation,2020-07-18,18471,337.9,13
S92000003,Scotland,nation,2020-07-17,18458,337.7,8
S92000003,Scotland,nation,2020-07-16,18450,337.5,21
S92000003,Scotland,nation,2020-07-15,18429,337.2,16
S92000003,Scotland,nation,2020-07-14,18413,336.9,10
S92000003,Scotland,nation,2020-07-13,18403,336.7,18
S92000003,Scotland,nation,2020-07-12,18385,336.4,2
S92000003,Scotland,nation,2020-07-11,18383,336.3,9
S92000003,Scotland,nation,2020-07-10,18374,336.2,12
S92000003,Scotland,nation,2020-07-09,18362,335.9,8
S92000003,Scotland,nation,2020-07-08,18354,335.8,10
S92000003,Scotland,nation,2020-07-07,18344,335.6,11
S92000003,Scotland,nation,2020-07-06,18333,335.4,8
S92000003,Scotland,nation,2020-07-05,18325,335.3,2
S92000003,Scotland,nation,2020-07-04,18323,335.2,5
S92000003,Scotland,nation,2020-07-03,18318,335.1,6
S92000003,Scotland,nation,2020-07-02,18312,335.0,13
S92000003,Scotland,nation,2020-07-01,18299,334.8,11
S92000003,Scotland,nation,2020-06-30,18288,334.6,8
S92000003,Scotland,nation,2020-06-29,18280,334.4,14
S92000003,Scotland,nation,2020-06-28,18266,334.2,3
S92000003,Scotland,nation,2020-06-27,18263,334.1,4
S92000003,Scotland,nation,2020-06-26,18259,334.0,6
S92000003,Scotland,nation,2020-06-25,18253,333.9,19
S92000003,Scotland,nation,2020-06-24,18234,333.6,8
S92000003,Scotland,nation,2020-06-23,18226,333.4,20
S92000003,Scotland,nation,2020-06-22,18206,333.1,10
S92000003,Scotland,nation,2020-06-21,18196,332.9,9
S92000003,Scotland,nation,2020-06-20,18187,332.7,6
S92000003,Scotland,nation,2020-06-19,18181,332.6,24
